timestamp,type,url_or_host,status,http_code_or_port,ms,filepath_or_note,sha256_or_note,note
2025-10-29T12:30:51Z,pdf_download,https://repository.eidpki.ee/static/2025%2010%2003%20-%20ZE%20CPS-ID1-ROOT-CA%20v1.3%20-%20Approved.pdf,ok,200,138,./artifacts/pdf/20251029T123051Z-2025%2010%2003%20-%20ZE%20CPS-ID1-ROOT-CA%20v1.3%20-%20Approved.pdf,44f4e41528251b570f35a5ed065ca60b2b2cfcff7df3e08e3a6fd5af1bccc6c6,
2025-10-29T12:30:51Z,pdf_check,https://repository.eidpki.ee/static/2025%2010%2001%20-%20ZE%20CPS-ID1-EID-CA%20v1.3%20-%20Approved.pdf,ok,200,131,,,
2025-10-29T12:30:52Z,pdf_download,https://repository.eidpki.ee/static/2025%2010%2001%20-%20ZE%20CPS-ID1-EID-CA%20v1.3%20-%20Approved.pdf,ok,200,131,./artifacts/pdf/20251029T123051Z-2025%2010%2001%20-%20ZE%20CPS-ID1-EID-CA%20v1.3%20-%20Approved.pdf,3f5d00d64c709ddb6eaaf94fb2757d9bf17e17be3550baab2c2884d1522587a9,
2025-10-29T12:30:52Z,pdf_check,https://repository.eidpki.ee/static/2025%2010%2003%20-%20ZE%20TSPS-ID1%20v1.3%20-%20Approved.pdf,ok,200,154,,,
2025-10-29T12:30:52Z,pdf_download,https://repository.eidpki.ee/static/2025%2010%2003%20-%20ZE%20TSPS-ID1%20v1.3%20-%20Approved.pdf,ok,200,154,./artifacts/pdf/20251029T123052Z-2025%2010%2003%20-%20ZE%20TSPS-ID1%20v1.3%20-%20Approved.pdf,bdedabe2ae1a7be0d5d112e023fac52ccb4c48ac486f57baf13f418e16cee7e0,
2025-10-29T12:30:53Z,pdf_check,https://repository.eidpki.ee/static/2025%2010%2003%20-%20ZE%20TC-ID1%20v1.3%20-%20Approved.pdf,ok,200,135,,,
2025-10-29T12:30:53Z,pdf_download,https://repository.eidpki.ee/static/2025%2010%2003%20-%20ZE%20TC-ID1%20v1.3%20-%20Approved.pdf,ok,200,135,./artifacts/pdf/20251029T123052Z-2025%2010%2003%20-%20ZE%20TC-ID1%20v1.3%20-%20Approved.pdf,99edf16c544e41433de8f2b9e42527b3448d20b81a8cc61db58417e6659651b9,
2025-10-29T12:30:53Z,pdf_check,https://repository.eidpki.ee/static/2025%2010%2003%20-%20ZE%20TC-ID1-SUB%20v1.3%20-%20Approved.pdf,ok,200,249,,,
2025-10-29T12:30:53Z,pdf_download,https://repository.eidpki.ee/static/2025%2010%2003%20-%20ZE%20TC-ID1-SUB%20v1.3%20-%20Approved.pdf,ok,200,249,./artifacts/pdf/20251029T123053Z-2025%2010%2003%20-%20ZE%20TC-ID1-SUB%20v1.3%20-%20Approved.pdf,519dbda575fc1b3b69256e7e880b1ec20c9081b770443b224a1cd8c634e44991,
2025-10-29T12:30:54Z,pdf_check,https://repository.eidpki.ee/static/2025-10-03-ze-tc-id1-sub-v1.3_PBGB_Estonian%20Approved.pdf,ok,200,131,,,
2025-10-29T12:30:54Z,pdf_download,https://repository.eidpki.ee/static/2025-10-03-ze-tc-id1-sub-v1.3_PBGB_Estonian%20Approved.pdf,ok,200,131,./artifacts/pdf/20251029T123053Z-2025-10-03-ze-tc-id1-sub-v1.3_PBGB_Estonian%20Approved.pdf,f3a70d62af1e3fb3eebc89e440308b16330820951da909c00964480156fe3c4c,
2025-10-29T12:30:54Z,pdf_check,https://repository.eidpki.ee/static/Technical%20profile%20of%20certificates%20OCSP%20responses%20and%20CRLs_20251001_withoutUAT.pdf,ok,200,131,,,
2025-10-29T12:30:55Z,pdf_download,https://repository.eidpki.ee/static/Technical%20profile%20of%20certificates%20OCSP%20responses%20and%20CRLs_20251001_withoutUAT.pdf,ok,200,131,./artifacts/pdf/20251029T123054Z-Technical%20profile%20of%20certificates%20OCSP%20responses%20and%20CRLs_20251001_withoutUAT.pdf,f21309a09f1d1bc92c23f6f25eaaea10f3b294de605d9e85a783d80138fafcf3,
2025-10-29T12:30:55Z,crt_check,https://crt.eidpki.ee/EEGovCA2025.crt,fail,403,325,,,
2025-10-29T12:30:55Z,crt_download,https://crt.eidpki.ee/EEGovCA2025.crt,ok,200,325,./artifacts/crt/20251029T123055Z-EEGovCA2025.crt,d482be019730144fe90527a987f4f24e165c9aa75c93f35245549a7c4748198e,
2025-10-29T12:30:55Z,crt_check,https://crt.eidpki.ee/ESTEID2025.crt,fail,403,214,,,
2025-10-29T12:30:56Z,crt_download,https://crt.eidpki.ee/ESTEID2025.crt,ok,200,214,./artifacts/crt/20251029T123055Z-ESTEID2025.crt,30eba818e427a442bad8f5b218b6b73cc5445d2170e94b8d36b230c006498ac7,
2025-10-29T12:30:56Z,crl_check,https://crl.eidpki.ee/EEGovCA2025.crl,fail,403,196,,,
2025-10-29T12:30:56Z,crl_download,https://crl.eidpki.ee/EEGovCA2025.crl,ok,200,196,./artifacts/crl/20251029T123056Z-EEGovCA2025.crl,21714a140f85bff62571ff5a8dad672e12baa862316503f60a2c829c563f0435,
2025-10-29T12:30:56Z,crl_check,https://crl.eidpki.ee/ESTEID2025.crl,fail,403,163,,,
2025-10-29T12:30:56Z,crl_download,https://crl.eidpki.ee/ESTEID2025.crl,ok,200,163,./artifacts/crl/20251029T123056Z-ESTEID2025.crl,6b3e0a3f392950e10e654b23aa7404f9f7762b40a6cc6074be7d995bbe0ab96e,
2025-10-29T12:30:57Z,ocsp_http_check,https://ocsp.eidpki.ee,fail,403,279,,,
2025-10-29T12:30:57Z,ocsp_status,https://ocsp.eidpki.ee,ok,200,0,,88657c673c2366c0ed47fd78d11e937f346661fc345837087969c8b1634d20b9,revoked
2025-10-29T12:30:57Z,ldap_port,ldap.eidpki.ee,389,ok,66,
2025-10-29T12:30:57Z,ldap_port,ldap.eidpki.ee,636,ok,172,
2025-10-29T12:30:57Z,ldap_search,ldap://ldap.eidpki.ee,ok,LDAP,180,found
2025-10-29T12:30:58Z,ldap_search,ldaps://ldap.eidpki.ee,ok,LDAPS,269,found
